DTS,Downstream 1,Downstream 2,Downstream 3,Downstream 4,Downstream 5,Downstream 6,Downstream 7,Downstream 8
2013-08-20 04:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 05:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 05:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 06:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 06:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 07:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 07:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 08:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 08:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 09:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 09:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 10:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 10:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 11:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 11:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 12:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 12:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 13:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 13:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 14:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 14:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 15:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 15:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 16:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 16:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 17:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 17:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 18:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 18:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 19:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 19:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 20:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 20:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 21:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 21:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 22:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 22:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 23:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-20 23:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 00:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 00:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 01:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 01:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 02:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 02:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 03:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 03:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 04:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 04:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 05:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 05:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 06:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 06:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 07:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 07:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 08:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 08:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 09:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 09:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 10:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 10:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 11:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 11:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 12:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 12:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 13:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 13:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 14:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 14:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 15:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 15:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 16:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 16:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 17:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 17:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 18:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 18:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 19:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 19:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 20:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 20:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 21:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 21:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 22:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 22:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 23:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-21 23:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 00:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 00:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 01:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 01:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 02:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 02:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 03:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 03:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 04:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 04:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 05:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 05:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 06:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 06:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 07:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 07:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 08:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 08:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 09:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 09:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 10:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 10:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 11:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 11:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 12:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 12:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 13:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 13:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 14:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 14:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 15:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 15:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 16:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 16:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 17:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 17:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 18:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 18:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 19:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 19:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 20:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 20:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 21:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 21:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 22:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 22:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 23:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-22 23:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 00:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 00:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 01:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 01:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 02:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 02:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 03:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 03:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 04:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 04:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 05:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 05:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 06:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 06:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 07:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 07:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 08:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 08:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 09:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 09:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 10:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 10:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 11:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 11:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 12:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 12:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 13:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 13:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 14:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 14:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 15:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 15:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 16:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 16:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 17:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 17:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 18:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 18:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 19:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 19:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 20:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 20:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 21:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 21:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 22:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 22:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 23:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-23 23:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 00:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 00:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 01:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 01:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 02:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 02:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 03:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 03:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 04:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 04:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 05:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 05:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 06:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 06:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 07:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 07:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 08:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 08:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 09:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 09:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 10:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 10:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 11:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 11:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 12:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 12:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 13:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 13:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 14:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 14:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 15:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 15:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 16:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 16:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 17:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 17:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 18:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 18:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 19:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 19:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 20:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 20:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 21:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 21:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 22:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 22:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 23:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-24 23:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-25 00:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-25 00:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-25 01:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-25 01:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-25 02:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-25 03:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-25 03:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-25 04:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-25 04:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-25 05:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-25 05:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-25 06:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-25 06:54:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-25 07:24:00,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-25 07:45:24,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-25 07:54:01,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
2013-08-25 07:54:33,579.00,561.00,567.00,573.00,555.00,537.00,543.00,549.00
